Binomial name
Boudabousia liubingyangii
Acidocella aquatica
Sporolactobacillus shoreicorticis
Chryseobacterium daecheongense
Nonlabens aestuariivivens
Nocardioides litorisoli
Algoriphagus marinus
Marinobacter salexigens
Kribbella deserti
Flaviramulus aestuariivivens
Vicingus serpentipes
Alteriqipengyuania halimionae
Nocardioides litoris
Pseudokineococcus basanitobsidens
Dyella agri
Lysobacter olei
Pedobacter kyonggii
Izhakiella australiensis
Mycobacterium aquaticum
Methanonatronarchaeum thermophilum
Echinicola sediminis
Halobacillus salinus
Aliidiomarina soli
Defluviimonas nitratireducens
Flavobacterium ovatum
Pseudozobellia thermophila
Kriegella aquimaris
Lysobacter solanacearum
Croceivirga radicis
Demequina sediminis
Litorihabitans aurantiacus
Methylomusa anaerophila
Salegentibacter sediminis
Halomonas alkalicola
Natrinema soli
Marivivens niveibacter
Gandjariella thermophila
Aliidiomarina sedimenti
Glutamicibacter halophytocola
Nonomuraea ceibae
Leucobacter muris
Marinobacter aquaticus
Anaerohalosphaera lusitana
Streptococcus ovuberis
Saccharopolyspora maritima
Ancylobacter sonchi
Desulfothermobacter acidiphilus
Soonwooa purpurea
Wohlfahrtiimonas populi
Lentibacillus sediminis
Rhodosalinus sediminis
Phreatobacter stygius
Conexibacter stalactiti
Pigmentiphaga aceris
Angustibacter speluncae
Sedimentisphaera cyanobacteriorum
Sedimentisphaera salicampi
Umboniibacter caenipelagi
Psychrobacter pasteurii
Psychrobacter piechaudii
Butyricicoccus porcorum
Paracoccus contaminans
Pseudoduganella buxea
Halobacillus karajensis
Mucilaginibacter terrae
Pontixanthobacter aquaemixtae
Puniceibacterium confluentis
Aurantiacibacter aquimixticola
Loktanella salsilacus
Actinomyces gaoshouyii
Swionibacillus sediminis
Propionibacterium ruminifibrarum
Nocardioides sonneratiae
Algoriphagus aquaemixtae
Chitinimonas lacunae
Marispirochaeta aestuarii
Parerythrobacter lutipelagi
Lutibaculum pontilimi
Sneathiella limimaris
Herbaspirillum piri
Aquimarina celericrescens
Geofilum rhodophaeum
Polaribacter insulae
Cognaticolwellia beringensis
Spirosoma koreense
Spirosoma litoris
Frondibacter mangrovi
Noviherbaspirillum denitrificans
Oceanispirochaeta sediminicola
Tsukamurella hominis
Tsukamurella ocularis
Sulfurivermis fontis
Phytobacter ursingii
Malaciobacter halophilus
Sphingomonas frigidaeris
Paenibacillus xerothermodurans
Primorskyibacter marinus
Vagococcus bubulae
Vagococcus vulneris
Henriciella pelagia
Sediminibacterium roseum
Sphingomonas crocodyli
Dyadobacter luticola
Sandarakinorhabdus cyanobacteriorum
Niveispirillum lacus
Monoglobus pectinilyticus
Pseudomonas profundi
Roseovarius salinarum
Tsuneonella mangrovi
Mangrovitalea sediminis
Colwellia echini
Hymenobacter profundi
Faecalibacillus intestinalis
Faecalibacillus faecis
Edaphobaculum flavum
Leucobacter weissii
Bacillus shivajii
Alkalihalobacillus alkalilacus
Metabacillus lacus
Rhizobium wuzhouense
Azotobacter bryophylli
Spirosoma horti
Shewanella carassii
Deinococcus aetherius
Deinococcus aerius
Parolsenella catena
Lentzea fradiae
Acidovorax kalamii
Psychromonas aquatilis
Mucilaginibacter galii
Paracoccus litorisediminis
Tenacibaculum aestuariivivum
Algoriphagus marisflavi
Rhodoplanes serenus
Rhodoplanes tepidamans
Carboxylicivirga sediminis
Pseudomonas edaphica
Confluentibacter citreus
Apilactobacillus quenuiae
Apilactobacillus timberlakei
Alkalicoccus saliphilus
Paraglaciecola aestuariivivens
Paracoccus hibisci
Marivirga harenae
Alteribacter populi
Lactobacillus porci
Lactobacillus panisapium
Siccirubricoccus deserti
Paraferrimonas haliotis
Agaribacterium haliotis
Bacillus xiapuensis
Tengunoibacter tsumagoiensis
Dictyobacter kobayashii
Dictyobacter alpinus
Virgibacillus phasianinus
Shewanella intestini
Thauera propionica
Alloalcanivorax mobilis
Leucobacter corticis
Lentzea cavernae
Olleya algicola
Thalassotalea litorea
Paenibacillus konkukensis
Jannaschia confluentis
Ahniella affigens
Streptomyces aqsuensis
Polaribacter staleyi
Virgibacillus sediminis
Virgibacillus kekensis
Elstera cyanobacteriorum
Flavobacterium cyanobacteriorum
Flavobacterium aurantiibacter
Winogradskyella tangerina
Paracoccus hibiscisoli
Flavobacterium soyangense
Terrimonas soli
Flavobacterium sediminilitoris
Uliginosibacterium sediminicola
Virgibacillus indicus
Virgibacillus profundi
Levilactobacillus bambusae
Larkinella knui
Paenibacillus translucens
Blautia hominis
Hymenobacter rufus
Hymenobacter pedocola
Hydrogenophaga soli
Meiothermus luteus
Parasphingopyxis algicola
Flavobacterium chuncheonense
Flavobacterium luteum
Flavobacterium lacicola
Arthrobacter silviterrae
Flavobacterium foetidum
Flavobacterium flaviflagrans
Aureimonas endophytica
Nakamurella intestinalis
Mucilaginibacter rubeus
Flavivirga aquimarina
Nocardia cavernae
Pseudoroseomonas hibiscisoli
Emticicia soli
Actibacterium pelagium
Pseudooceanicola lipolyticus
Stenotrophobium rhamnosiphilum
Tenacibaculum insulae
Tundrisphaera lichenicola
Silanimonas algicola
Pelagibacterium lentulum
Butyratibacter algicola
Hymenobacter rubripertinctus
Nocardia heshunensis
Paracoccus salipaludis
Chitinophaga sedimenti
Billgrantia endophytica
Serratia oryzae
Mycobacterium eburneum
Amylibacter cionae
Reyranella aquatilis
Tsuneonella deserti
Paenibacillus yanchengensis
Pontibacterium granulatum
Suicoccus acidiformans
Thalassotalea profundi
Aequorivita todarodis
Bizionia berychis
Nocardioides aquiterrae
Methylobacterium frigidaeris
Jatrophihabitans telluris
Chryseomicrobium deserti
Pseudoroseomonas aerofrigidensis
Flavobacterium ardleyense
Halobacterium litoreum
Flavimarina flava
Marivibrio halodurans
Sphingomonas antarctica
Marmoricola endophyticus
Arenibacter antarcticus
Edaphobacter acidisoli
Paenibacillus albidus
Corynebacterium gottingense
Caldovatus sediminis
Chryseomicrobium excrementi
Vreelandella nigrificans
Hanstruepera ponticola
Paremcibacter congregatus
Natrarchaeobaculum sulfurireducens
Roseovarius nitratireducens
Hymenobacter cavernae
Psychrosphaera aquimarina
Sphingobacterium tabacisoli
Kineococcus terrestris
Kineococcus aureolus
Wocania arenilitoris
Cohnella algarum
Actinophytocola glycyrrhizae
Flavobacterium limi
Parapedobacter defluvii
Gemmobacter straminiformis
Massilia violaceinigra
Alteribacter lacisalsi
Aestuariimonas insulae
Thermogemmatispora aurantia
Thermogemmatispora argillosa
Stenotrophomonas indicatrix
Nocardioides houyundeii
Aurantimonas aggregata
Franconibacter daqui
Desulfonatronum parangueonense
Paenibacillus azotifigens
Oceaniglobus indicus
Dongshaea marina
Aquimarina algiphila
Thalassospira marina
Paenibacillus solanacearum
Paenibacillus nebraskensis
Spirosoma flavum
Winogradskyella haliclonae
Nocardioides immobilis
Changchengzhania lutea
Rurimicrobium arvi
Pseudomaribius aestuariivivens
Ravibacter arvi
Methylobacterium currus
Rubrobacter indicoceani
Edaphobacter lichenicola
Deinococcus hibisci
Roseateles noduli
Euzebya rosea
Bifidobacterium callitrichidarum
Rhodohalobacter barkolensis
Microbacterium deserti
Microbacterium album
Citroniella saccharovorans
Terasakiella salincola
Segatella cerevisiae
Paramagnetospirillum kuznetsovii
Sphingopyxis lindanitolerans
Thalassotalea atypica
Hymenobacter defluvii
Paenibacillus shunpengii
Deinococcus koreensis
Kyrpidia spormannii
Halalkaliarchaeum desulfuricum
Flagellimonas iocasae
Minwuia thermotolerans
Cysteiniphilum litorale
Thalassotalea insulae
Arenibacter catalasegens
Spirosoma pollinicola
Arenimonas caeni
Pontibacter brevis
Marinicaulis flavus
Aestuariibius insulae
Ferrovibrio soli
Pseudochryseolinea flava
Zobellella maritima
Maribacter litoralis
Paenibacillus limicola
Actinomyces oricola
Saccharibacillus endophyticus
Amycolatopsis thermophila
Sulfurovum lithotrophicum
Pradoshia eiseniae
Desertimonas flava
Kerstersia similis
Flavobacterium phocarum
Nannocystis konarekensis
Mangrovicella endophytica
Microbacterium halophytorum
Pannonibacter carbonis
Marortus luteolus
Microbacterium suaedae
Pseudazoarcus pumilus
Clostridium fermenticellae
Sphingosinicella humi
Evansella tamaricis
Tessaracoccus terricola
Ciceribacter azotifigens
Tamlana carrageenivorans
Sphingobacterium terrae
Blastococcus atacamensis
Arundinibacter roseus
Enteroscipio rubneri
Rubneribacter badeniensis
Sphingomonas rhizophila
Alteromonas oceani
Cellulomonas algicola
Nocardioides allogilvus
Meridianimarinicoccus roseus
Brevundimonas humi
Chitinophaga humicola
Pseudoduganella armeniaca
Actinotalea solisilvae
Acuticoccus kandeliae
Vibrio gangliei
Flavipsychrobacter stenotrophus
Vallitalea okinawensis
Pseudomonas jilinensis
Paeniroseomonas fluminis
Solitalea longa
Bermanella marisrubri
Pontibacter arcticus
Flavobacterium alvei
Pelagibaculum spongiae
Phytohalomonas tamaricis
Paenibacillus montanisoli
Litorimonas haliclonae
Flagellimonas indica
Dokdonia flava
Pedobacter agrisoli
Pseudalkalibacillus hwajinpoensis
Methanofervidicoccus abyssi
Devosia naphthalenivorans
Jeotgalibacillus proteolyticus
Simplicispira soli
Euzebyella algicola
Sphingobacterium solani
Marinicrinis lubricantis
Adhaeribacter swui
Solimonas fluminis
Aquimarina spongiicola
Georgenia deserti
Butyricimonas faecalis
Dysosmobacter welbionis
Pukyongia salina
Salinisphaera aquimarina
Siphonobacter curvatus
Solimicrobium silvestre
Phenylobacterium immobile
Vibrio echinoideorum
Sphingobacterium haloxyli
Polaribacter aquimarinus
Paradesertivirga mongoliensis
Oleiharenicola alkalitolerans
Kushneria phyllosphaerae
Mycoplasma leachii
Lactobacillus paragasseri
Nesterenkonia endophytica
Halomonas litopenaei
Amnibacterium endophyticum
Ottowia oryzae
Simplicispira suum
Alsobacter soli
Marinobacter fuscus
Pulveribacter suum
Zobellella endophytica
Mesorhizobium ephedrae
Shewanella surugensis
Shewanella kaireitica
Neptunicella marina
Pseudodesulfovibrio hydrargyri
Altererythrobacter fulvus
Peterkaempfera bronchialis
Pedobacter yulinensis
Carnobacterium antarcticum
Flavobacterium artemisiae
Mesonia algae
Nocardioides currus
Marinicauda salina
Deinococcus rufus
Pseudothauera lacus
Deinococcus arcticus
Oceaniglobus ichthyenteri
Dokdonia aurantiaca
Ellagibacter isourolithinifaciens
Nocardioides gansuensis
Tonsilliphilus suis
Megasphaera stantonii
Planctomonas deserti
Halobacteriovorax vibrionivorans
Brucella gallinifaecis
Roseicyclus marinus
Sulfitobacter aestuarii
Kordiimonas pumila
Winogradskyella pocilloporae
Tabrizicola fusiformis
Saccharospirillum mangrovi
Alteripontixanthobacter maritimus
Flavobacterium magnum
Hyphobacterium indicum
Marinilabilia rubra
Halococcus salsus
Cohnella lubricantis
Algihabitans albus
Nakamurella deserti
Fluviicola kyonggii
Chitinophaga deserti
Pleomorphovibrio marinus
Mycolicibacterium psychrotolerans
Flagellimonas amoyensis
Flavobacterium laiguense
Chitinophaga parva
Lactococcus termiticola
Altererythrobacter insulae
Lederbergia galactosidilytica
Caminibacter profundus
Phenylobacterium soli
Pelagivirga sediminicola
Thalassorhabdomicrobium marinisediminis
Ancylobacter amanitiformis
Peribacillus acanthi
Blastococcus litoris
Botryobacter ruber
Pueribacillus theae
Rhizobium terrae
Oleisolibacter albus
Nocardioides pelophilus
Pinisolibacter ravus
Flavobacterium pallidum
Pararhodobacter oceanensis
Sansalvadorimonas verongulae
Pararcticibacter amylolyticus
Streptococcus chenjunshii
Albibacillus kandeliae
Camelliibacillus cellulosilyticus
Coraliomargarita sinensis
Nesterenkonia natronophila
Lederbergia ruris
Flavobacterium album
Fulvimarina pelagi
Halobaculum roseum
Corticimicrobacter populi
Amylibacter lutimaris
Aeriscardovia aeriphila
Vagococcus carniphilus
Abyssibacter profundi
Ignatzschineria cameli
Flavobacterium crocinum
Pararhodobacter marinus
Marinifilum breve
Rhodoferax lacus
Polaribacter butkevichii
Tabrizicola soli
Arenimonas halophila
Pelagibacterium montanilacus
Sulfitobacter delicatus
Sulfitobacter dubius
Pseudomonas antarctica
Pseudomonas meridiana
Cellulophaga pacifica
Lentzea terrae
Microbispora triticiradicis
Litorivita pollutaquae
Vibrio albus
Sulfurovum denitrificans
Flavobacterium sediminis
Nocardioides silvaticus
Flagellimonas aquimarina
Marinobacter bohaiensis
Thermomonas aquatica
Deinococcus irradiatisoli
Chitinophaga varians
Paracoccus sediminilitoris
Micromonospora acroterricola
Isoalcanivorax indicus
Marinimicrobium alkaliphilum
Zhouia spongiae
Methylobacterium durans
Salipaludibacillus halalkaliphilus
Halobacillus locisalis
Jeotgalibacillus campisalis
Treponema putidum
Thiomicrorhabdus aquaedulcis
Pseudooceanicola sediminis
Lujinxingia litoralis
Paenibacillus flagellatus
Zavarzinia aquatilis
Cohaesibacter intestini
Hymenobacter edaphi
Algibacter lectus
Flavobacterium hydrophilum
Roseovarius amoyensis
Flavobacterium cheongpyeongense
Paraliobacillus zengyii
Nocardia mangyaensis
Actinobacillus anseriformium
Halonotius aquaticus
Croceicoccus ponticola
Acidicapsa dinghuensis
Confluentibacter sediminis
Facilibium subflavum
Cysteiniphilum halobium
Nonomuraea phyllanthi
Pseudomonas asiatica
Winogradskyella aurantiaca
Thalassotalea ganghwensis
Roseicella frigidaeris
Maribacter maritimus
Roseomonas radiodurans
Actinomadura craniellae
Hymenobacter tenuis
Flavobacterium tibetense
Pedobacter chitinilyticus
Aeromicrobium lacus
Sphingomicrobium arenosum
Ancylobacter vacuolatus
Ancylobacter polymorphus
Deinococcus indicus
Balnearium lithotrophicum
Chromohalobacter japonicus
Tepidiphilus succinatimandens
Marichromatium indicum
Pelagibacterium sediminicola
Cognataquiflexum aquatile
Aliidiomarina celeris
Sphingomonas tabacisoli
Tepidanaerobacter syntrophicus
Treponema berlinense
Shinella pollutisoli
Rhodanobacter hydrolyticus
Pseudogemmobacter bohemicus
Nesterenkonia halotolerans
Nesterenkonia xinjiangensis
Paracoccus haeundaensis
Sulfitobacter indolifex
Formosa algae
Brevibacterium celere
Shewanella psychrophila
Paenibacillus elymi
Edaphobacter bradus
Mesosutterella multiformis
Pedobacter miscanthi
Neobacillus piezotolerans
Rhodosalinus halophilus
Alteromonas sediminis
Jannaschia formosa
Dyadobacter luteus
Hydrocarboniclastica marina
Anoxybacillus contaminans
Comamonas aquatica
Comamonas kerstersii
Aestuariibacter halophilus
Streptomyces sodiiphilus
Algoriphagus halophilus
Algoriphagus ornithinivorans
Ephemeroptericola cinctiostellae
Paracnuella aquatica
Sphaerisporangium rhizosphaerae
Kushneria endophytica
Arenimonas soli
Ulvibacter litoralis
Micromonospora eburnea
Actinocatenispora thailandica
Cerasibacillus quisquiliarum
Corallincola holothuriorum
Runella aurantiaca
Thalassococcus profundi
Novosphingobium humi
Pedobacter chinensis
Desertihabitans aurantiacus
Pelagibacterium lacus
Thalassorhabdus alkalitolerans
Paraburkholderia phosphatilytica
Motiliproteus coralliicola
Sphingomonas aracearum
Seongchinamella sediminis
Maribacter sedimenticola
Maribacter orientalis
Maribacter aquivivus
Maribacter ulvicola
Halomonas ventosae
Crenobacter cavernae
Actinomadura rhizosphaerae
Chitinophaga silvisoli
Deminuibacter soli
Paludirhabdus telluriireducens
Paludirhabdus pumila
Pedobacter indicus
Levilactobacillus suantsaii
Sphingorhabdus pulchriflava
Paratractidigestivibacter faecalis
Flagellimonas nanhaiensis
Parvularcula marina
Ornithinibacillus gellani
Cellulomonas rhizosphaerae
Brevundimonas lutea
Micromonospora craniellae
Streptomyces hebeiensis
Anaerolinea thermolimosa
Leptolinea tardivitalis
Levilinea saccharolytica
Shewanella colwelliana
Luteimonas weifangensis
Sphingomonas mesophila
Companilactobacillus zhachilii
Colwellia ponticola
Antribacter gilvus
Anoxybacillus voinovskiensis
Reinekea marinisedimentorum
Pontibacter silvestris
Longirhabdus pacifica
Pseudotabrizicola alkalilacus
Maribellus luteus
Fibrisoma montanum
Sphingomonas gilva
Mucilaginibacter gilvus
Serinicoccus sediminis
Gemmobacter lutimaris
Bifidobacterium dolichotidis
Sinirhodobacter populi
Pelagerythrobacter aerophilus
Syntrophomonas curvata
Desulfogranum japonicum
Sphingomonas ginkgonis
Lysobacter tabacisoli
Simplicispira hankyongi
Larkinella punicea
Paraflavitalea soli
Biomaibacter acetigenes
Lichenibacterium ramalinae
Sphingomonas paeninsulae
Actinomyces lilanjuaniae
Methylobacillus pratensis
Alteromonas stellipolaris
Parashewanella curva
Ottowia konkukae
Vallicoccus soli
Nocardioides ferulae
Nocardia panacis
Asanoa iriomotensis
Anaerotignum faecicola
Tenacibaculum singaporense
Kribbella solani
Kribbella jejuensis
Flavisolibacter nicotianae
Amycolatopsis plumensis
Fastidiosipila sanguinis
Algoriphagus winogradskyi
Algoriphagus aquimarinus
Algoriphagus chordae
Tenuibacillus multivorans
Arenibacter palladensis
Sphingomonas abaci
Sphingomonas panni
Lentibacillus halodurans
Streptomyces tibetensis
Algoriphagus antarcticus
Shewanella donghaensis
Tsukamurella pseudospumae
Mycobacterium parascrofulaceum
Halobacillus dabanensis
Halobacillus aidingensis
Salegentibacter holothuriorum
Lactococcus allomyrinae
Protaetiibacter intestinalis
Sphingobacterium puteale
Ichthyobacterium seriolicida
Thermoanaerobacterium aciditolerans
Thiovirga sulfuroxydans
Pseudomonas lurida
Bacteroides faecalis
Oceanobacillus piezotolerans
[Ochrobactrum] soli
Halostella limicola
Streptomyces durbertensis
Loktanella fryxellensis
Chromohalobacter sarecensis
Halomonas koreensis
Enterococcus italicus
Hydrogenivirga caldilitoris
Citricoccus alkalitolerans
Microbacterium halotolerans
Metabacillus indicus
Pedobacter himalayensis
Desulfofaba fastidiosa
Pseudoroseomonas wenyumeiae
Poseidonibacter antarcticus
Nocardioides mangrovicus
Gynurincola endophyticus
Granulicella sibirica
Vibrio zhugei
Halorientalis pallida
Mucispirillum schaedleri
Lujinxingia sediminis
Chryseotalea sanaruensis
Mucilaginibacter terrenus
Georgenia faecalis
Filibacter tadaridae
Pseudogemmobacter humi
Psychrobacter vallis
Photobacterium chitinilyticum
Agrilactobacillus yilanensis
Lapidilactobacillus bayanensis
Companilactobacillus keshanensis
Companilactobacillus kedongensis
Companilactobacillus baiquanensis
Companilactobacillus jidongensis
Companilactobacillus hulinensis
Companilactobacillus mishanensis
Companilactobacillus zhongbaensis
Lacticaseibacillus jixianensis
Lacticaseibacillus baoqingensis
Loigolactobacillus jiayinensis
Loigolactobacillus zhaoyuanensis
Levilactobacillus lindianensis
Levilactobacillus huananensis
Levilactobacillus tangyuanensis
Levilactobacillus fuyuanensis
