binomial_name;motility;gram_staining;aerophilicity;extreme_environment_tolerance;biofilm_formation;animal_pathogenicity;biosafety_level;health_association;host_association;plant_pathogenicity;spore_formation;hemolysis;cell_shape
Tenuibacillus multivorans;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Arenibacter palladensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Sphingomonas abaci;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;TRUE;FALSE;NA;NA
Sphingomonas panni;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Lentibacillus halodurans;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Streptomyces tibetensis;FALSE;gram stain positive;aerobic;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA
Algoriphagus antarcticus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Shewanella donghaensis;TRUE;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Tsukamurella pseudospumae;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Mycobacterium parascrofulaceum;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 2;NA;NA;NA;NA;NA;bacillus
Halobacillus dabanensis;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Halobacillus aidingensis;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Salegentibacter holothuriorum;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Lactococcus allomyrinae;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Protaetiibacter intestinalis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Sphingobacterium puteale;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Ichthyobacterium seriolicida;TRUE;gram stain negative;NA;NA;NA;TRUE;NA;NA;NA;FALSE;FALSE;NA;NA
Thermoanaerobacterium aciditolerans;TRUE;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Thiovirga sulfuroxydans;TRUE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Pseudomonas lurida;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;NA;bacillus
Bacteroides faecalis;FALSE;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Oceanobacillus piezotolerans;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
[Ochrobactrum] soli;TRUE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Halostella limicola;TRUE;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Streptomyces durbertensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Loktanella fryxellensis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Chromohalobacter sarecensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Halomonas koreensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Enterococcus italicus;FALSE;gram stain positive;aerobic;NA;NA;NA;NA;NA;NA;NA;NA;beta;NA
Hydrogenivirga caldilitoris;TRUE;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;NA
Citricoccus alkalitolerans;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Microbacterium halotolerans;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Metabacillus indicus;TRUE;gram stain variable;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Pedobacter himalayensis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Desulfofaba fastidiosa;TRUE;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Pseudoroseomonas wenyumeiae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;NA;gamma;NA
Poseidonibacter antarcticus;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Nocardioides mangrovicus;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Gynurincola endophyticus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Granulicella sibirica;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Vibrio zhugei;TRUE;gram stain negative;NA;FALSE;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Halorientalis pallida;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Mucispirillum schaedleri;TRUE;gram stain negative;anaerobic;NA;NA;TRUE;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Lujinxingia sediminis;TRUE;gram stain negative;facultatively anaerobic;NA;NA;NA;NA;NA;NA;FALSE;NA;NA;NA
Chryseotalea sanaruensis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Mucilaginibacter terrenus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Georgenia faecalis;FALSE;gram stain positive;aerobic;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Filibacter tadaridae;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Pseudogemmobacter humi;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Psychrobacter vallis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Photobacterium chitinilyticum;TRUE;gram stain negative;NA;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Agrilactobacillus yilanensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Lapidilactobacillus bayanensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Companilactobacillus keshanensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Companilactobacillus kedongensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Companilactobacillus baiquanensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Companilactobacillus jidongensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Companilactobacillus hulinensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Companilactobacillus mishanensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Companilactobacillus zhongbaensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Lacticaseibacillus jixianensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Lacticaseibacillus baoqingensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Loigolactobacillus jiayinensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Loigolactobacillus zhaoyuanensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Levilactobacillus lindianensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Levilactobacillus huananensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Levilactobacillus tangyuanensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Levilactobacillus fuyuanensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Levilactobacillus tongjiangensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Levilactobacillus fujinensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Levilactobacillus mulengensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Ectobacillus antri;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Qipengyuania marisflavi;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Pseudotabrizicola sediminis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;bacillus
Pseudidiomarina mangrovi;TRUE;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Acetivibrio mesophilus;FALSE;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Actinacidiphila soli;FALSE;gram stain positive;aerobic;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA
Levilactobacillus suantsaiihabitans;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Companilactobacillus suantsaicola;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Chitinophaga lutea;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Falsigemmobacter faecalis;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Lysobacter terrigena;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Methylobacterium segetis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Paracoccus nototheniae;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Paenibacillus xylanilyticus;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Zobellia amurskyensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Zobellia laminariae;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Zobellia russellii;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Alteraurantiacibacter aquimixticola;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Palleronia caenipelagi;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Deinococcus psychrotolerans;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Amphritea opalescens;TRUE;gram stain negative;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Bifidobacterium jacchi;FALSE;gram stain positive;aerobic;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Paenibacillus oralis;FALSE;gram stain negative;facultatively anaerobic;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA
Litorilituus lipolyticus;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Enterovibrio baiacu;TRUE;gram stain negative;facultatively anaerobic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracoccus haematequi;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Emticicia agri;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Lysobacter segetis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Bacillus yapensis;TRUE;gram stain positive;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA
Thermomonospora catenispora;FALSE;gram stain positive;aerobic;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA
Lacticaseibacillus hulanensis;FALSE;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Flavobacterium psychrolimnae;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Flavobacterium fryxellicola;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Hymenobacter metallilatus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sutterella megalosphaeroides;FALSE;gram stain negative;anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Roseovarius faecimaris;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Aureimonas psammosilenae;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Massilia atriviolacea;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Undibacterium piscinae;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Aquabacter cavernae;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Iodobacter ciconiae;FALSE;gram stain negative;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Alloscardovia theropitheci;FALSE;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Peristeroidobacter soli;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Anaerophilus nitritogenes;TRUE;gram stain positive;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Edaphocola flava;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Inhella crocodyli;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Methylobacterium oryzihabitans;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Leucothrix sargassi;FALSE;gram stain negative;aerobic;NA;NA;TRUE;NA;NA;NA;FALSE;FALSE;gamma;NA
Hwanghaeella grinnelliae;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Nocardioides yefusunii;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Ancylomarina salipaludis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Flaviaesturariibacter flavus;FALSE;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neorhizobium lilium;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Periweissella cryptocerci;FALSE;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Flavobacterium amnicola;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Flavobacterium piscinae;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Chengkuizengella marina;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Prevotella brunnea;FALSE;gram stain negative;anaerobic;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Apibacter muscae;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Blautia faecicola;FALSE;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Lentibacillus lipolyticus;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Amycolatopsis suaedae;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Aquirufa antheringensis;TRUE;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Flagellimonas allohymeniacidonis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Occultella glacieicola;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Aequoribacter fuscus;FALSE;gram stain negative;aerobic;NA;NA;FALSE;NA;NA;FALSE;FALSE;FALSE;NA;NA
Corallincola spongiicola;TRUE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nocardioides ganghwensis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Nocardioides aestuarii;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Oceanicola granulosus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;NA;NA
Robiginitalea biformata;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;NA;NA
Microbulbifer thermotolerans;TRUE;gram stain negative;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Alteromonas litorea;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Novipirellula aureliae;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Gimesia alba;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;NA
Tautonia plasticadhaerens;FALSE;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Crateriforma conspicua;TRUE;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Bythopirellula polymerisocia;TRUE;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Novipirellula galeiformis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Novipirellula artificiosorum;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Rosistilla carotiformis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Calycomorphotria hydatis;TRUE;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracoccus subflavus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Lichenihabitans psoromatis;FALSE;gram stain negative;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Deinococcus fonticola;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Marinomonas flavescens;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Kosakonia quasisacchari;TRUE;gram stain negative;facultatively anaerobic;FALSE;NA;NA;NA;NA;TRUE;NA;FALSE;NA;bacillus
Flavobacterium silvisoli;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Thiospirochaeta perfilievii;TRUE;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Falsirhodobacter xinxiangensis;TRUE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Planomicrobium stackebrandtii;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Labrys portucalensis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Paenibacillus antarcticus;TRUE;gram stain variable;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Halopseudomonas pachastrellae;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Roseibaca ekhonensis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Roseisalinus antarcticus;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;NA;NA
Lentibacillus panjinensis;TRUE;gram stain positive;aerobic;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Paenibacillus luteus;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Aurantiacibacter suaedae;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Sphingobacterium endophyticum;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Flavobacterium nackdongense;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Antarcticimicrobium luteum;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Siminovitchia farraginis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Siminovitchia fortis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Siminovitchia fordii;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Chryseobacterium salivictor;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Paeniglutamicibacter kerguelensis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Arthrobacter crusticola;FALSE;gram stain positive;aerobic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Rhizobium deserti;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Parashewanella tropica;TRUE;gram stain negative;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Flagellimonas flavescens;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Flagellimonas marinaquae;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Pseudorhodoferax caeni;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Fictibacillus arsenicus;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Sphingomonas parva;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Oecophyllibacter saccharovorans;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Sphingomonas flavalba;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Qipengyuania aquimaris;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Companilactobacillus huachuanensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Enterococcus pingfangensis;FALSE;gram stain positive;facultatively anaerobic;TRUE;NA;NA;biosafety level 1;NA;TRUE;NA;FALSE;NA;NA
Enterococcus dongliensis;FALSE;gram stain positive;facultatively anaerobic;TRUE;NA;NA;biosafety level 1;NA;TRUE;NA;FALSE;NA;NA
Enterococcus nangangensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Enterococcus songbeiensis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Enterococcus hulanensis;FALSE;gram stain positive;facultatively anaerobic;TRUE;NA;NA;NA;NA;TRUE;NA;FALSE;NA;coccus
Sulfitobacter sabulilitoris;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Marinobacter sediminum;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Marinobacter bryozoorum;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Psychrobacter maritimus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pedobacter helvus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Streptomyces rhizosphaericola;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;tail
Aureimonas fodinaquatilis;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pseudothauera nasutitermitis;TRUE;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
