binomial_name;motility;gram_staining;aerophilicity;extreme_environment_tolerance;biofilm_formation;animal_pathogenicity;biosafety_level;health_association;host_association;plant_pathogenicity;spore_formation;hemolysis;cell_shape
Streptomyces sundarbansensis;FALSE;gram stain positive;aerobic;NA;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Komagataeibacter saccharivorans;FALSE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Komagataeibacter nataicola;FALSE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Agromyces seonyuensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Streptomyces nymphaeiformis;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Amycolatopsis cappadoca;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Marinobacter profundi;TRUE;gram stain negative;aerobic;TRUE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Kaistella antarctica;FALSE;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Kaistella jeonii;FALSE;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Microbulbifer variabilis;FALSE;gram stain negative;aerobic;TRUE;TRUE;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Qipengyuania gaetbuli;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Phyllobacterium phragmitis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Brevibacillus schisleri;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Levilactobacillus zymae;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Levilactobacillus acidifarinae;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Bifidobacterium olomucense;FALSE;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Nocardia aurantiaca;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;NA;NA;NA;FALSE;TRUE;NA;bacillus
Advenella incenata;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;FALSE;FALSE;FALSE;gamma;bacillus
Actinomadura napierensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Actinomadura litoris;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Pseudomonas bijieensis;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Pseudomonas izuensis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Campylobacter bilis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;spirillum
Duganella vulcania;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Duganella levis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Duganella lactea;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Rhizobium changzhiense;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Roseomonas harenae;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pusillimonas minor;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Bhargavaea massiliensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Brevibacterium atlanticum;FALSE;gram stain positive;aerobic;NA;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Pseudarthrobacter psychrotolerans;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Staphylococcus roterodami;FALSE;gram stain positive;NA;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;NA
Serratia bockelmannii;TRUE;gram stain negative;NA;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Serratia nevei;TRUE;gram stain negative;NA;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Rouxiella aceris;TRUE;gram stain negative;NA;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Listeria valentina;FALSE;gram stain positive;NA;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Mesorhizobium hankyongi;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudomonas brassicae;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Caulobacter soli;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Gillisia mitskevichiae;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Pseudomonas arcuscaelestis;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Listeria rustica;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Stutzerimonas xanthomarina;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Acinetobacter lanii;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Lactiplantibacillus argentoratensis;FALSE;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Corynebacterium rouxii;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;gamma;bacillus
Bradyrhizobium archetypum;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Bradyrhizobium australiense;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudoclavibacter alba;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Arcanobacterium buesumense;FALSE;gram stain positive;NA;FALSE;NA;TRUE;biosafety level 2;NA;NA;FALSE;FALSE;NA;bacillus
Staphylococcus canis;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;NA
Pseudomonas tohonis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;NA;NA;FALSE;FALSE;FALSE;NA;bacillus
Shewanella oncorhynchi;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;NA;NA;FALSE;FALSE;FALSE;NA;bacillus
Duganella dendranthematis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Metabacillus schmidteae;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Pseudomonas neuropathica;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Acinetobacter geminorum;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;NA;FALSE;FALSE;NA;bacillus
Acinetobacter terrae;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Pseudomonas solani;TRUE;gram stain negative;aerobic;FALSE;NA;NA;NA;NA;FALSE;FALSE;FALSE;NA;bacillus
Novosphingobium naphthalenivorans;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Trueperella pecoris;FALSE;gram stain positive;NA;FALSE;NA;TRUE;biosafety level 2;NA;NA;FALSE;FALSE;NA;bacillus
Nocardia barduliensis;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;NA;NA;TRUE;FALSE;TRUE;NA;bacillus
Mycolicibacterium mengxianglii;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Microbacterium oleivorans;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Mycolicibacterium vinylchloridicum;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Staphylococcus caledonicus;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;NA;NA;TRUE;FALSE;FALSE;NA;NA
Staphylococcus singaporensis;FALSE;gram stain positive;NA;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;NA
Oricola thermophila;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Staphylococcus borealis;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;NA
Limosilactobacillus urinaemulieris;FALSE;gram stain positive;anaerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;NA
Limosilactobacillus portuensis;FALSE;gram stain positive;anaerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;NA
Schlegelella koreensis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Pseudomonas kermanshahensis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Pseudomonas peradeniyensis;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Pseudomonas xantholysinigenes;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Pseudomonas farsensis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Pseudomonas urmiensis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Pseudomonas shirazensis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Pseudomonas zanjanensis;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Pseudomonas marvdashtae;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Pseudomonas tehranensis;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;TRUE;FALSE;NA;bacillus
Pseudomonas iranensis;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Pseudomonas hamedanensis;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Pseudomonas khorasanensis;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Pseudomonas monsensis;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Pseudomonas tensinigenes;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Bradyrhizobium quebecense;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Micromonospora ferruginea;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Nocardia gipuzkoensis;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;TRUE;NA;bacillus
Staphylococcus taiwanensis;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;NA
Pseudomonas paraversuta;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Actinomadura graeca;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Bradyrhizobium agreste;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bradyrhizobium glycinis;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bradyrhizobium diversitatis;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Rugamonas fusca;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Rugamonas brunnea;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Rugamonas apoptosis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Gordonia jinghuaiqii;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Chryseobacterium capnotolerans;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Limosilactobacillus balticus;FALSE;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Limosilactobacillus agrestis;FALSE;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Limosilactobacillus albertensis;FALSE;gram stain positive;anaerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Limosilactobacillus rudii;FALSE;gram stain positive;anaerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Limosilactobacillus fastidiosus;FALSE;gram stain positive;anaerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;NA
Amycolatopsis dendrobii;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Borrelia maritima;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;NA;NA;TRUE;FALSE;NA;NA;spirillum
Pseudomonas kielensis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;gamma;bacillus
Dyella telluris;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Xenorhabdus lircayensis;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Flavobacterium kayseriense;FALSE;gram stain negative;aerobic;TRUE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Komagataeibacter melaceti;FALSE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Komagataeibacter melomenusus;FALSE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Trinickia acidisoli;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Streptomyces roseirectus;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;NA;TRUE;NA;tail
Gulosibacter hominis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Nocardiopsis coralli;FALSE;gram stain positive;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Pectobacterium quasiaquaticum;TRUE;gram stain negative;NA;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Pseudoalteromonas ostreae;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Pseudomonas allokribbensis;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Pseudomonas gozinkensis;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Xanthomonas hydrangeae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Mesorhizobium onobrychidis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Mycobacterium senriense;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Paenibacillus rhizolycopersici;TRUE;gram stain positive;NA;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Luteibacter flocculans;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudomonas cyclaminis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;NA;bacillus
Microbacterium atlanticum;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Microbacterium cremeum;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Vibrio nitrifigilis;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Collimonas pratensis;TRUE;gram stain negative;aerobic;NA;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Paraburkholderia nemoris;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Paraburkholderia haematera;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Clostridium thailandense;TRUE;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Brachybacterium halotolerans;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Chryseobacterium lecithinasegens;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Enterobacter dykesii;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;TRUE;FALSE;NA;bacillus
Streptomyces musisoli;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;tail
Bradyrhizobium jicamae;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bradyrhizobium pachyrhizi;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Staphylococcus lugdunensis;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;NA
Streptococcus mitis;FALSE;gram stain positive;facultatively anaerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;beta;coccus
Streptomyces silvae;FALSE;gram stain positive;aerobic;NA;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Alteromonas lipotrueae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Mycobacterium celatum;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 2;NA;NA;FALSE;FALSE;NA;bacillus
Shewanella azerbaijanica;TRUE;gram stain negative;NA;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Rubrivivax gelatinosus;TRUE;gram stain negative;anaerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Campylobacter upsaliensis;TRUE;gram stain negative;aerobic;FALSE;TRUE;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;spirillum
Legionella anisa;TRUE;gram stain negative;aerobic;FALSE;FALSE;TRUE;biosafety level 2;NA;FALSE;FALSE;FALSE;NA;bacillus
Pseudomonas insulae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;NA;bacillus
Micromonospora humida;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Burkholderia gladioli;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;TRUE;FALSE;gamma;bacillus
Phyllobacterium myrsinacearum;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Mesorhizobium huakuii;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Microbacterium neungamense;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudomonas alliivorans;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;TRUE;FALSE;NA;bacillus
Pseudoalteromonas espejiana;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Alteromonas macleodii;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Pseudoalteromonas nigrifaciens;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Streptomyces durocortorensis;FALSE;gram stain positive;aerobic;NA;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Rhodococcus pseudokoreensis;FALSE;gram stain positive;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;NA;NA;bacillus
Bacteroides ovatus;FALSE;gram stain negative;anaerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Prevotella denticola;FALSE;gram stain negative;anaerobic;FALSE;NA;NA;NA;NA;TRUE;FALSE;FALSE;NA;bacillus
Arthrobacter polaris;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Cronobacter sakazakii;TRUE;gram stain negative;NA;FALSE;TRUE;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Serratia proteamaculans;TRUE;gram stain negative;NA;FALSE;TRUE;TRUE;biosafety level 2;NA;TRUE;TRUE;FALSE;NA;bacillus
Yersinia kristensenii;TRUE;gram stain negative;aerobic;TRUE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Leclercia pneumoniae;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;NA;NA;TRUE;NA;FALSE;NA;bacillus
Pseudomonas palmensis;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Rahnella ecdela;TRUE;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 1;NA;TRUE;NA;FALSE;NA;bacillus
Trinickia mobilis;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudomonas schmalbachii;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Phyllobacterium calauticae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Vibrio metschnikovii;TRUE;gram stain negative;NA;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bacillus sanguinis;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;NA;NA;TRUE;FALSE;TRUE;NA;bacillus
Bacillus paramobilis;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;NA;NA;TRUE;FALSE;TRUE;NA;bacillus
Bacillus hominis;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;NA;NA;NA;FALSE;TRUE;NA;bacillus
Arthrobacter cavernae;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bacillus arachidis;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;TRUE;NA;bacillus
Streptococcus toyakuensis;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;coccus
Actinomadura violacea;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Pseudoclavibacter triregionum;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Bradyrhizobium cenepequi;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Bradyrhizobium semiaridum;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bradyrhizobium hereditatis;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Bradyrhizobium australafricanum;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Frateuria flava;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
